price,restaurant_id,id,name
25.5,166,1112,Artic Char Tartare- with basil and trout caviar
19.1,192,1274,Zuppe Del Giorno SOUP OF THE DAY
34.2,291,1924,Joes Blackened Grilled Potatoes
27.5,226,1481,White Meat Chicken Chow Mein
24.2,188,1253,"Canoe Ridge, Merlot, Columbia Valley, USA 1997"
20.4,247,1627,Beef w. Chinese Vegetable
24.4,64,413,"Pinot Noir Saintsbury Garnet, 1996, Carneros"
21.9,382,2507,"Zinfandel, Clos Du Bois"
11.6,175,1170,Steamed Vegetable Dumplings (8)
17,129,865,Seasonal Berries
22.1,70,454,Lobster Bisque
37.3,416,2731,Fried Chicken Nuggets (12) w. French Fries
32.4,298,1971,Spare Rib Tips w. Shrimp Fried Rice
24.7,199,1320,Roasted Baby Lamb Chops: full rack of herb crusted baby chops & three vegetable antipasti
25.1,9,67,"Puligny-Montrachet, Chanson 1995"
24.2,413,2705,Rice Pudding ... 2.50
17.5,3,27,Pasta Pomodoro CHOICE OF PASTA WITH TOMATO OR MARINARA SAUCE
26.1,207,1367,Strawberry Rhubarb Tart a la Mode
27.4,329,2170,Tea
11.3,380,2491,"Insalata Di Spinacci WITH BACON, WALNUTS & MUSHROOMS"
16.6,43,273,Reeses Brownie
13.5,137,920,Smoked Haddock Chowder with Homemade Crackers
17.2,380,2496,Louis Roederer
27.5,17,119,"For Two ROASTED CHICKEN with garlic cloves, french fries Lami Louis style"
14.4,231,1517,"Specialty Sandwiches: #17  Baked Salmon Salad:  Watercress, Plum Tomato on Brick oven Pompeii Bread ... 6.75"
27.5,39,249,"Shrimp & Chicken, Hunan Style Jumbo shrimp & chicken sauteed w. baby corn, straw mushrooms, red pepper & garden vegetable in Hunan style."
8.2,51,325,Assorted Fruit Topped Danish ...1.60
16.9,405,2657,"Vernaccia, San Quirco"
25.8,286,1893,Espresso*
32.4,340,2231,"Insalata A la Chef MOZZARELLA, SALAMI, CHICKEN, AMERICAN CHEESE IN A MIX GREEN SALAD"
8.7,47,295,"Kendall-Jackson Buckeye Vineyard, Cabernet Sauvignon, Alexander Valley, USA 1996"
28.4,171,1142,Lobster and Ravioli
23.4,84,544,"KRUG, GRANDE CUVEE, BRUT CHAMPAGNE NV"
29,157,1051,"Wraps: W6  Italian Tuna Wrap (No Mayo No Oil), Plum Tomato, Leaf Lettuce & Sprouts ... 5.95"
11.6,88,569,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi"
20.1,65,419,Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini
19.6,271,1784,"Insalata Di Nicois MIX GREEN SALAD WITH TUNA, POTATOES, EGGS, AND ANCHOVIES IN AN ITALIAN DRESSING"
34.7,54,344,Escargots in garlic butter
29.2,103,681,Dry Sauteed String Bean (meat)
20,77,491,"Domaine St. Michelle, Brut NV"
31.2,193,1280,"Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95"
13,302,1990,House Blend Coffee or Tea ... ..91 ... 1.13 ... 1.39
21.2,405,2655,Boneless Bar-B-Q Spare Ribs
33.5,168,1130,"Chardonnay, Estancia Estates 1996 (Monterey)"
21.1,204,1346,"SautÃƒÂ©ed Prawns with Mushroom Tortellini, Grilled Tomato Vinaigrette & Sweet Corn"
33.4,309,2035,"Shrimp & Scallop Salad, accompanied with a selection of any four vegetables from our Antipasto Bar"
23.3,347,2282,"Vernaccia,Mormoraia"
15.7,409,2679,"SESAME BEEF Chunks of tender steak, lightly batter fried & coated w. chefs special sauce, sprinkle w. broccoli & roasted sesame seed on the top."
24.1,357,2342,Classic Boston Scrod. Baked with buttery Bread Crumbs...with choice of one Side
24.7,12,79,"Bistecca Alla Fiornentina (House Specialty)  (For Two), 48 0z prime porterhouse, arugula salad & aged balsamic- per person"
25.1,25,167,Petit Fours
24.2,148,989,Pork Tonnata with Arugula
12.3,95,618,"Knudsen Erath 1995, Oregon"
15.4,4,30,Smoked Trout Pate with Croutons
30.3,74,471,Mussels Au Gratin. With garlic
16.1,127,856,"Pinot Nero, Riserva 1995, J. Hofstatter (Alto Adige)"
20.4,134,896,Joes Roast Beef Lyonnaise Sandwich
27.5,41,265,Orange and endive salad
20.5,247,1625,Chicken w. Cashew Nuts
19.3,113,761,660 Kracher #12 Trockenbeerenauslese 1995 Grand Cuvee
24.7,71,456,Roast Pork w. Broccoli
23.2,224,1470,mesclun salad with sesame leaf and watercress
27.6,87,563,"Scheurebe, Forster Ungeheuer Spatlese, E. Muller, 1997 (Pfalz)"
27.4,64,409,Fried Scallops (10) w. Beef Fried Rice
17.2,131,878,Framboise
24.6,55,351,"TAOS FARMERS STACK a seasonal harvest of roasted and grilled baby & gourmet vegetables, steamed greens and mashed potatoes with a Madiera mushroom gravy **"
31.6,258,1701,"Marichiara- clams, shrimp, white wine, garlic & touch of tomato sauce"
35.9,377,2475,Marinated Black Fig Salad with Thyme & Parmesan
30.6,261,1715,"Pinot Grigio, Peter Zemmer, 1999 (Alto Adige)"
24.2,262,1723,114- Prosecco Brut N/V Zardetto
26.8,168,1123,Steak Frites with maÃƒÂ®tre d butter or bearnaise sauce
17.6,392,2573,Barbueced Spare Ribs
20.8,187,1250,Jasmine Tea
15.6,58,370,Baklava
33,177,1183,Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini
28.4,359,2358,Caffe
30.6,84,543,"Clay Pot Roasted Baby Chicken, carrots, zucchini, peppers & roasted potatoes"
24.2,89,575,tataki of tuna with fennel and gingered ponzu
16.6,407,2667,Blueberry Tart
25.4,166,1114,"STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE"
28.1,184,1235,BACON SAGE RUBBED ROCKY CHICKEN BREAST IN FRENCH PASTRY CITRUS CRACKED PEPPER CREAM AND LEEKS
33.8,112,753,Warm Goat Cheese and Grilled Vegetable Salad
23,374,2460,SOFT SHELL CRAB (in season)
23,190,1261,Sheeps Ricotta Gnudi with Sage & Brown Butter
29.4,153,1026,Capellini Primavera ANGEL HAIR WITH MIX VEGETABLES
27.8,65,415,Wonton w. Egg Drop Soup
15.1,372,2446,"Merlot, Madame Costeau"
16.7,8,58,"Dolcetto DAlba 1999, Gianni Voerzio (Piemonte)"
25.7,138,924,"Pine Ridge Andrus Reserve, 1994"
30.6,133,891,"Hot Sandwiches #20  Roast Beef, Seared Green & Yellow Peppers, Carmelized Onions, Provolone & Thyme Mayo on a French Baguette ... 5.95"
18.1,336,2209,Bacon Cheeseburger
31.2,166,1115,House Special Soup w. Wonton
21.4,36,238,Chicken Quesadilla  8.50
24.8,286,1891,Chicken w. Bean Curd
26,319,2102,Martini
20.2,310,2044,"Santa Cristina, Villa Antinori"
12.9,68,440,"Upside Down Tuna Tarte - with fennel, Japanese cucumber and aÃƒÂ¯oli"
24.5,279,1837,Strawberry & Raspberry Tart
19.3,308,2031,Beef w. Snow Pea Pods
17.9,161,1080,Barolo Rocche dei Manzoni 1993 DOCG (Piedmont)
17.2,125,844,"Cranberry Fruit Spritzer - Cranberry juice, club soda & a twist of lime"
33.5,164,1098,"Chardonnay, Riverstone, J. Lohr"
23.9,172,1147,"Pumpkin, Couscous and Chestnut Soup - with ricotta salata and spiced crÃƒÂ¨me fraÃƒÂ®che"
30,284,1874,"Tuna Salad on Choice of White, Rye, Wheat Bread or a Roll"
20.6,111,744,Assorted Fruit Topped Danish ...1.60
15.5,372,2445,"Mix & Match Flight: Franciscan Merlot, McDowell Syrah, Cline Old Vines Zinfandel"
28.8,382,2509,"Est! Est! Est!, Falesco 1996 (Lazio)"
20.5,273,1801,Roast Pork Egg Foo Young
23.9,368,2414,Sirloin Steak 12 oz.
28.1,232,1523,Petite Fours
32.7,299,1974,"Ravenswood, Vint. Blend 1995, Sonoma"
21.5,379,2489,Shredded Pork w. Garlic Sauce
17,347,2281,"NUITS ST. GEORGE, DOMAINE DE LARLOT, PREMIER CRU 95"
27.1,153,1019,"By the bottle: Benziger, Chardonnay, Carneros, USA 1999"
27.9,246,1620,Eggs Benedict with Smoked Salmon
18.8,63,404,Roast Pork Mei Fun
31.2,232,1525,Mixed Vegetable Chop Suey
23.7,9,61,Cappucino
17.1,380,2490,Prosciutto wrapped organic greens and fresh herbs drizzled with a honey infused black vinigar ponzu.  Nine Fifty
26.9,76,485,Barbueced Spare Ribs
20.4,327,2152,Fresh Seasonal Succotash
22.5,23,159,Joes Grilled Chicken
21.4,378,2479,MARYLAND CRAB CAKES
28.3,104,687,"Muskat, Haardt Burgergard Kabinett, Muller-Catoir, 1996 (Pfalz)"
22.5,137,916,Steak Tartare - with quail egg
18.7,92,602,Fried Shrimp (15) w. Chicken Fried Rice
19.4,313,2063,"Greco di Tufo, Feudi di San Gregorio 1996 (Campania)"
25.3,357,2345,Soup du Jour
19.7,185,1237,Fresh Black Squid Ink Linguini with shrimp in spicy marinara sauce
33.4,159,1064,"Glass of Chardonnay Seppelt, 1996, Australia"
32.6,348,2293,Boneless Spare Ribs
16.7,97,639,Grilled Chicken Sandwich. Topped with melted Cheese and crisp Bacon
25.1,86,555,Beefsteak Tomato and Mozzarella
23.5,217,1424,Guinness
30,199,1319,Dubonnet
12.4,52,329,Roast Pork w. Broccoli in Garlic Sauce
23.6,379,2485,"STIR-FRIED RICE FETTUCCINI With Mushrooms, Bean Sprouts, Snow Peas and Scallions in a Dry Brown Sauce (Taro Spring Roll, Brown Rice)"
28,229,1500,"PINOT NOIR, RAMSAY 96"
29.5,101,664,OYSTERS:  Malpeque
19.3,2,14,"Gewuertztraminer, Trimbach, Alsace, France 1998"
22.8,411,2690,Veal Chop Milanese (House Sepcialty) arugula salad
24.4,89,576,"Gavi di Gavi Barrique, La Guardia"
23.3,251,1653,"Pouilly Fume, Ladoucette 1994, Loire"
24,110,737,Poached Red Snapper in a Saffron Broth served with Baby Vegetables
16.1,110,735,Roast Pork Fried Rice
27.4,154,1027,"Sauvignon Blanc, Cakebread 97"
11.3,346,2280,Ribeye with fries
14.3,390,2556,Beef w. Snow Pea Pods
29.2,139,931,"Rusty Nail: Scotch, Drambuie"
10,205,1353,"CHAMPAGNE, PIPER HEIDSIECK NV"
17.3,375,2465,Escargots with garlic and parsley butter
18.8,240,1581,"Wraps: W6  Italian Tuna Wrap (No Mayo No Oil), Plum Tomato, Leaf Lettuce & Sprouts ... 5.95"
28.4,189,1258,Kunde 96 Chardonnay (Sonoma)
32.9,271,1785,Chicken Liver Toast
35.3,343,2250,Buffalo Chicken Wings
16.6,248,1635,Beef w. Mushrooms
20,187,1248,"SautÃƒÂ©ed Prawns with Mushroom Tortellini, Grilled Tomato Vinaigrette & Sweet Corn"
27.5,263,1729,"Chardonnay, Ariel, N.V. 2% alcohol (California)"
22.9,232,1522,Radish Salad with Parmesan & Arugula
14.4,31,201,"Specialty Sandwiches: #14  Roasted Chicken : Grilled Yellow & Green Squash, Porcini Mushrooms, Roasted Eggplant with a Yogurt Dill Dressing on Sour Dough ... 6.25"
24.6,250,1649,"Tuna Burger. Freshly ground Tuna, Chili Paste, Crumbs and Spices"
15,115,776,Taylor Fladgate 40 yr
25.2,91,593,"Moulin-a-Vent Cuvee Vielles Vignes, Domaine Diochon, Beaujolais, France 1999, bottle"
28.3,49,306,Steamed Vegetables
19.5,254,1677,"Pinot Noir, Quail Hill Vineyard, Lynmar, 1999 (Sonoma)"
15.3,179,1195,"Vernaccia, San Quirco"
29.5,376,2471,Cinzano Bianco Vermouth - on the rocks with a slice of lemon
28.8,201,1328,Balthazar Bar Steak with pommes frites and maÃƒÂ®tre d butter or bearnaise sauce
22.2,360,2363,Selection of cheeses of the day with a glass of Warres Warrior Port
18.7,406,2659,"Portuguese Fishermans Stew. Cod, Mussels, Clams and Chorizo in a Saffron Tomato Broth...Garlick Toasts"
16.8,85,550,Pork w. Broccoli
12.3,248,1637,Gnocchi Bolognese HOMEMADE DUMPLINGS PASTA WITH MEAT SAUCE
12.8,99,647,Shrimp Cocktail
25.2,212,1395,"Trancio Di Pesce Spado A La Livornese SAUTEED WITH ANCHOVIES, GREEN AND BLACK OLIVES, CAPERS, WHITE WINE & A TOUCH OF TOMATO SAUCE"
17.6,150,1009,"Semillon, Barrel Fermented, Signorello, 1997 (Napa Valley)"
28.2,198,1314,Gundellini Champagne aperitif
22.9,259,1709,"EGGPLANT IN GARLIC SAUCE Eggplant and Green Vegetables in Spicy Garlic Sauce (Taro Spring Roll, Brown Rice)"
25.3,16,109,Baked Stuffed Lobster with buttery Crabmeat Stuffing
24.6,121,817,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron"
19.2,85,547,Broccoli Rabe
28,103,677,Delamain XO
23.1,255,1683,Grappa di Moscato Chiarlo
27.1,153,1021,"Gewurztraminer, Cote de Rouffach, Mure, 1998 (Alsace)"
19.7,247,1628,642 Inniskillin Pearl Label Ice Wine 2002
15.7,10,72,"Chianti Classico, Riserva 1997, Felsina Rancia (Toscana)"
26,25,166,Chicken w. Bean Curd
17.4,109,730,"2001 The Vertical Limit: 1/2 bottle of 95, 96, 97 Opus One (3 1/2 Bottles)"
24.5,344,2262,"Chateauneuf-du-Pape, Chateau Mont-Redon, Rhone, France 1998"
26.8,22,154,Sanka
25.3,382,2504,Pork Tonnata with Arugula
29.5,229,1505,Caesar Salad
12.6,310,2042,"Pinot Nero, Riserva 1995, J. Hofstatter (Alto Adige)"
19.9,343,2249,Poached Red Snapper in a Saffron Broth served with Baby Vegetables
17.1,130,872,Filet Mignon 8 oz.
21.2,165,1102,Saint-Julien
33.2,301,1983,Shredded Pork w. Eggplant
32.3,344,2256,GENERAL TSOS SHRIMP
21.5,22,150,"Chianti, Castello di Farnetella"
24.5,303,1996,Lobster Steak with Hash-Brown Potatoes: Lemon Brown Butter
14.7,146,978,Spring VEGETABLE COCOTTE
25.6,269,1767,Montecillo 96 Vina Cumbrero (Spain)
19.8,23,157,"Chardonnay, Iron Horse 95"
25.9,330,2178,Lapin a la Moutarde
14.5,346,2273,SESAME SHRIMP
22.5,403,2642,"Veuve Clicquot, Yellow Label, Brut NV"
19.3,178,1191,Pork w. String Beans
19.9,19,134,"Prosciutto Pizza - mozzarella, goat cheese, tomato & arugula salad"
28.4,178,1190,Chef Thomas Spicy Seafood Risotto Flavored With Fennel
14.5,289,1915,Gouden Carolus
20.1,66,420,"Cabernet Sauvignon, Duckhorn, 1986. (Napa Valley)"
21.7,313,2060,"28 Day Dry-Aged Ribeye - with a pickled fig-Rogue River blue cheese flan, baby bok choy, and whole grain mustard jus"
19.2,289,1910,"Champagne Cocktail: Champagne, Sugar Cube, Bitters"
30.8,297,1962,"Gewuertztraminer, Trimbach, Alsace, France 1998"
26.6,75,482,"Sangiovese, Il Merlotto, Il Vescovino. 1994 (Tuscany)"
21.8,422,2777,Chard
21.9,366,2398,Kung Po Baby Shrimp
35.3,172,1151,"Merlot 1999, Bogle (California)"
15.7,406,2664,PERNOD
27.7,224,1475,"Merlot 1999, Bogle (California)"
15.5,253,1664,SALMONE MARINATO CON SALSA DI CAVIALE
27.4,218,1432,STILTON CHEESE & WALNUTS
9.8,143,959,"Chardonnay, Mont St. Vincent"
20.1,86,556,"CABERNET SAUVIGNON, Rutherford, Beaulieu"
29.5,291,1923,Shellfish Platter
26.4,158,1060,Pepper Steak w. Onion
10.6,405,2651,Chocolate Raspberry Cake
33.3,229,1503,Iced Flavored Coffee ... 1.75/1.95
25.8,334,2200,"Southwestern Chicken Salad:  Cajun Chicken, Corn Salad, Black Bean Salsa over Mixed Greens ... 5.95"
18.6,38,246,Onion Soup GratinÃƒÂ©e
20.3,275,1810,Glenlivet
34.2,263,1733,Canned Soda ... ..90
15.3,80,513,Lobster and Ravioli
25.2,168,1129,"Merlot, Stags Leap Wine Cellars, 1997. (Napa Valley)"
19.7,42,266,Smoked Trout Fillet
21.6,279,1840,Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini
22,345,2270,Hennessy XO
31,342,2245,"Merlot, Domaine de Moulines, 1999, (Vin de Pays Du gard)"
30.2,93,606,Penne A la Vodka PENNE IN PINK SAUCE FLAMED WITH VODKA
21.9,405,2650,"Santa Cristina, Villa Antinori"
25.6,42,270,CLAY POT ROASTED BABY CHICKEN summer vegetables
30.2,90,582,Orangina ... 1.50
32.3,157,1052,Orange Flavor Beef
21.8,179,1193,Salade Nicoise
18.8,32,211,"Specialty Sandwiches: #14  Roasted Chicken : Grilled Yellow & Green Squash, Porcini Mushrooms, Roasted Eggplant with a Yogurt Dill Dressing on Sour Dough ... 6.25"
28.2,29,187,"Orange Fruit Spritzer - Orange juice, club soda & a twist of lime"
28.4,177,1182,Chicken Liver Toast
18.4,105,695,Loup de Mer - with cockles and organic vegetables in its own broth
27.7,73,466,Roast Monkfish with Porcini & Parsley
22.4,319,2098,Arctic Char
24.4,393,2576,"Chardonnay, Kendall-Jackson 1997 (Sonoma)"
21.1,57,363,FRIED ARTICHOKES ALLA GIUDEA
21.4,314,2070,"Warm asparagus, vinaigrette"
19.4,361,2370,"Red Roof Maki Rolls - yellowfin tuna, smoked salmon, avocado, daikon"
13.4,386,2527,Chicken Mulligatawny
19.4,97,640,Grilled Chicken Sandwich. Topped with melted Cheese and crisp Bacon
16.6,69,446,Pork w. Broccoli
27.5,114,765,"CABERNET OF EGER 93, Lauder/Lang Vineyards"
17.8,95,621,"Wraps: W2  Thai Chicken Chopped Lettuce, Shaved Carrots with a Lemongrass Dressing ...6.25"
21,162,1084,"DAVES PASTA, strips of grilled chicken breast, corn,tomatoes, shiitake mushrooms and scallions, with linguine, bleu cheese, chipotle chile and butter"
26.6,354,2325,"SPICY CAESAR SALAD WITH A ROASTED CORN, GARLIC CITRUS DRESSING, SOFT SAMBAL CHILI POLENTA CROUTONS AND WHITE CHEDDAR CHEESE"
17.7,79,511,"CABERNET SAUVIGNON, ALTAMURA 94"
22.8,225,1478,CHOCOLATE PEANUT BUTTER-CANDY BAR MOUSSE CAKE
25,311,2047,"Chateauneuf-du-Pape, L. Barrot, 1997. (Rhone)"
29.8,13,88,"Cabernet Sauvignon Cuvee Alexandre, Casa Lapostole, Rapel Valley, Chile 1998"
27.1,371,2435,"Merlot 1997, Shafer (Napa)"
26.9,212,1389,"CHARDONNAY, COSTELLO 96"
21.4,228,1497,Duck Egg with Tuna Bottarga
20.2,333,2195,"Claypot Roasted Salmon, Langostino tomato sauce & roasted potatoes"
25.8,268,1761,"Merlot, Alexander Valley 1996 (Sonoma)"
21.8,62,395,Cherries
31.4,163,1088,"Tarte FlambÃƒÂ©e - Alsatian thin crust tart with crÃƒÂ¨me fraÃƒÂ®che, onion and applewood smoked bacon"
34.8,34,227,Chicken w. Broccoli
31.1,348,2290,"Seafood Combination A delightful blend of lobster meat, shrimp, scallops sauteed w. mixed Chinese vegetable."
12,402,2632,Smoked Chub Fillet
27.5,325,2137,"Champagne Cocktail: Champagne, Sugar Cube, Bitters"
27,218,1435,Cobb Salad Royale with Lobster
18.4,59,379,Fresh Iced Oysters
36.7,301,1984,Moo Goo Gai Pan
28.2,392,2570,"The Frogs Flight: Foxen Chenin Blanc, Logan Chardonnay, Danzante Pinot Grigio"
23.2,45,287,"Bricco Manzoni 1993, Manzoni (Piemonte)"
25.9,285,1882,Mustard Crusted Tuna Teriyaki
31.6,33,212,Pineapple Duck
26.3,202,1333,Margaux
27.8,193,1282,Fried Crabmeat Stick
22.3,122,823,"Veal Marsala, portobellini & porcini mushrooms"
14,88,565,Costilla Di Cerdo GRILLED PORK CHOP
23.7,96,628,"Kistler 1996, Sonoma"
19.4,230,1512,Gruet N/V Brut (New Mexico)
33.2,396,2597,"Mumm Cordon Rouge, Brut, NV (Reims)"
21.6,249,1645,"Greek Salad, Hearts of Romaine, Peppers, Stuffed Vine Leaves, Feta Cheese, Olives, Tomato and Red Onion ... 5.95"
29.2,291,1925,Negroni
24.9,227,1493,Spicy Shandong Baked Bluefish. With Sugar Snap peas and Jasmine Rice
12.3,152,1017,"STEAMED ASSORTED VEGETABLES (Basil Moo Shu Roll, Brown Rice)"
9.6,375,2467,Beef w. Mushrooms
10,60,385,Banana Pie
22.4,90,579,Bar-B-Q Spare Rib Tips
34.7,207,1364,"SautÃƒÂ©ed Skate with haricots verts, shallots, chives and a hazelnut brown butter"
21.1,55,352,"Chicken Cilantro Salad:  Cilantro Chicken, Hearts of Romaine, Plum Tomato, Cucumbers, Carrots and Sprouts ... 5.95"
15.4,49,308,"Crispy Yellowfin Tuna - with roasted asparagus, greenmarket spring beans, warm tomato vinaigrette and shaved bottarga"
30.1,117,790,China Black Iced Tea
10.6,276,1817,"Greek Salad, Hearts of Romaine, Peppers, Stuffed Vine Leaves, Feta Cheese, Olives, Tomato and Red Onion ... 5.95"
25.8,298,1963,"Cotes de Gascogne, Domaine Duffour, 1999 (Gascogne)"
11.4,68,441,"Specialty Sandwiches: #11  Grilled Vegetables:  Zucchini, Eggplant, Slow Roasted Tomato, Tarragon Dressing on French Baguette ... 5.75"
25.9,342,2240,Joes Blackened Grilled Potatoes
29.4,235,1546,"Margherita Pizza - tomato, mozzarella & basil"
16,404,2646,"For two CHARCUTERIE & PATES selection  Prosciutto, dry sausage, Lucullus style Langue de veau, pate en croute, duck foie gras confit, chicken liver pate, condiment & mustard"
14.8,60,384,Unfiltered Apple Juice
19.7,49,307,Assorted Teas*
17,135,903,Chicken Fried Rice
27,159,1063,Cheddar Cheeseburger
30.3,277,1824,"Green Jade Scallops Fresh scallops sauteed w. black mushrooms, broccoli & waterchestnuts in house special sauce"
11.5,289,1913,111- Moet & Chandon Brut Imperial N/V
30.9,149,997,Manhattan
32.4,212,1394,Pasta Pomodoro CHOICE OF PASTA WITH TOMATO OR MARINARA SAUCE
18.6,95,623,Joes Deep Dish Apple Pie
12.3,205,1354,Salmon Alla Griglia GRILL SALMON WITH DIJON SAUCE
17.4,119,801,Roll Mops
18.9,308,2032,Louis Roederer
36,354,2329,TOASTED ORANGE SAVARIN
25.9,75,479,"Ravioli Di Carne Aurora FILLED WITH MEAT SAUCE, RICOTTA CHEESE & TOMATO SAUCE"
22.4,194,1286,"Stags Leap FAY Estate 1994, Napa"
17.9,303,1993,"Specialty Sandwiches: #17  Baked Salmon Salad:  Watercress, Plum Tomato on Brick oven Pompeii Bread ... 6.75"
23,91,592,Caramelized Sweetbread Tartlette with Black Truffles & Onions
25.8,105,698,"Diver Sea Scallops, sauteed vegetables & lentil salad"
26.4,145,967,"Groth, Chardonnay, Napa Valley, USA 1998, bottle"
22.4,358,2351,"Bruschetta Toscana (House Specialty) grilled crostone, Novarigo goat cheese, tomatoes & basil"
15.2,52,334,Red Zinger Iced Herbal Tea
34.9,296,1951,"Pinot Grigio Kettemeir, 1996, Italy"
25,140,938,"Charcuterie & PÃƒÂ¢tÃƒÂ©s selection (for two) Prosciutto, dry sausage, Lucullus style Langue de veau, pÃƒÂ¢tÃƒÂ© en croÃƒÂ»te, duck foie gras confit, chicken liver pÃƒÂ¢tÃƒÂ©, condiment & mustard"
19.2,223,1461,China Black Iced Tea
16,242,1599,"Reisling Grand Cru Brand, Albert Boxler 1993 (Alsace)"
20.1,129,869,"SautÃƒÂ©ed Skate with haricots verts, shallots, chives and a hazelnut brown butter"
34.9,316,2082,Wild Mushroom Soup - with toasted chorizo ravioli
11.3,386,2530,"Red Wine buy the Bottle: Cabernet Sauvignon-Merlot Black Label, Wolf Blass, Barossa Valley, Australia 1995"
12.7,126,851,Roast Pork w. Snow Pea Pods
18.5,78,497,Spicy Shandong Baked Bluefish. With Sugar Snap peas and Jasmine Rice
22.8,78,501,"Smoked Salmon & Pastrami SalmonÃ¢Â„Â¢ with Blini, Quail Eggs & Horseradish CrÃƒÂ¨me FraÃƒÂ®che"
22.5,418,2744,"Chateaux Pradeaux: Bandol, Mouvedre, 03"
16.7,213,1401,MISO SOUP
23.7,179,1201,MALAKOFF RUM TORTE
29.4,283,1866,Onion Soup GratinÃƒÂ©e
17.1,195,1294,Mussels with Fragrant Seafood Sauce
23.1,110,740,"Merlot, Ecco Domani"
14.1,142,948,"Pinot Noir, Laforet, Joseph Drouhin, 1998 (Burgundy)"
19,415,2726,"Roasted Cold Salmon salsa verde, accompanied with a selection of any four vegetables from our Antipasto Bar"
32.2,417,2734,Marinated Olives
31.8,203,1341,Flavored Coffee of the day ... ..96 ... 1.18 ... 1.44
24.6,279,1836,Plateaux de Fruits de Mere
18.3,52,331,Pork Lo Mein
24.4,26,173,Fried Fish (2) w. Shrimp Fried Rice
28.3,240,1580,Raspberry tart
18.3,18,121,Kung Po Baby Shrimp
19.5,96,630,Chocolate Pecan Bar
22,48,302,Bricco Manzoni 1996
30.9,383,2511,Peach tart
16,242,1598,French fries
23.4,269,1770,House Blend Coffee or Tea ... ..91 ... 1.13 ... 1.39
30.2,132,886,"White Wine by the Bottle: Nosiola, Pojer & Sandri, Trentino, Italy 1997"
19.2,103,679,"Pinot Grigio, J. Tiefenbrunner 1996 DOC (Trentino)"
19.6,144,963,Louis Roederer
12,266,1752,"Poussin - with braised hearts of romaine, parmesan and anchovy"
19.1,41,261,Smoked Salmon. Thinly sliced...Pumpernickle Toast
20.4,161,1078,"Jean Lallement: Champagne, Pinot Noir, Chardonnay"
20.9,421,2770,Shrimp w. Black Bean Sauce
21,57,362,Beef Fried Rice
13.1,143,953,Bife Di Churrasco SHELL CHURRASCO [grilled rump]
13.8,26,169,"Crabmeat Hand Roll - fresh crab meat, cucumber, scallion, avacado"
27.6,311,2046,"Cabernet Sauvignon, Duckhorn, 1986. (Napa Valley)"
26.7,264,1741,Fried Shrimp (15) w. French Fries
17.7,211,1387,"Malbec, Bianchi, 1997. (Argentina)"
19.7,17,118,"Domaine Carneros, Brut, 1992, Napa"
9.4,142,945,1/2 Lobster
24.3,395,2586,Soup du Jour
22.3,280,1847,"HAWAIIAN FIVE STYLES Scallop, lobster, chicken, shrimp & pork sauteed in chefs special sauce w. baby corn, straw mushrooms & Chinese vegetables."
18.7,90,585,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve
24.4,394,2583,Margaux
29.1,196,1298,Root Beer ... 1.75
29.5,236,1556,Scallion Pancakes
34.2,397,2603,Hot Apple Cider
15.7,3,22,1/2 Crab Mayonnaise
26.3,135,906,"Mexicano - latte, chocolate sauce & whipped cream"
20.8,200,1327,Duvel
17.2,375,2462,Roast Monkfish with Porcini & Parsley
26.8,285,1886,"Maryland Crab Cake. With Apple and Mesclun Salad, Cider-Mustard Vinaigrette"
26.8,145,968,"Barolo Vigna Gattera, Gianfranco Bovio 1990 DOCG (Piedmont)"
28.3,260,1710,Kung Po Shrimp
31.3,368,2418,Stella Artois
28.7,107,709,"Cabernet Sauvignon, Girard, 1996. (Napa Valley)"
22.2,48,303,San Francisco Cioppino - fish and shellfish stew with Maya shrimp & Crostino
14.4,214,1405,Spaghetti Bolognese
28.8,159,1067,Buffalo Chicken Wings
33.9,207,1361,"Chateauneuf-du-Pape, Chateau Mont-Redon, Rhone, France 1998"
23.9,343,2255,"Greco di Tufo, Feudi di San Gregorio 1996 (Campania)"
16.2,2,13,KITCHEN-MADE HEADCHEESE with a sweet onion relish
11.8,345,2266,"Wraps: W4  Chicken Fajita Black Beans, Vermont Cheddar & Monterey Jack Cheese, Chopped Tomato & Avocado ... 6.25"
22.8,5,36,Fresh Blackened Cajun Grouper
32,293,1939,Mr. Schnellers THIN-SLICED HAM WITH FRESH HORSERADISH & LENTIL SALAD
20.2,150,1007,Hunan Beef
17.1,81,521,"Ravioli Di Carne Aurora FILLED WITH MEAT SAUCE, RICOTTA CHEESE & TOMATO SAUCE"
18.5,49,309,miso marinated spanish mackerel with shiso rice and pickled cucumbers
